,Date,Close,High,Low,Open,company
201,2021-08-09,61.3331413269043,62.686160481104665,61.033435107536,62.50155815186837,tata
201,2021-08-09,151.90939331054688,160.22788656946216,151.2806604579194,160.22788656946216,reliance
201,2021-08-09,79484.5390625,82053.53138356139,78622.4833952195,79073.37891200348,mrf
202,2021-08-10,59.65871047973633,61.604620608479074,59.40026851407479,61.4612825464346,tata
202,2021-08-10,142.3817901611328,153.4086498420597,136.86836770033563,151.52246618289297,reliance
202,2021-08-10,78308.4765625,80395.72422420623,77732.31372593714,79669.41291782951,mrf
203,2021-08-11,61.9586296081543,62.1128239236668,60.11913417299774,60.375402275452345,tata
203,2021-08-11,136.0945281982422,142.3334003417436,114.13755988424143,142.3334003417436,reliance
203,2021-08-11,77073.6015625,79339.6118875982,76857.84316367249,78328.44762941918,mrf
204,2021-08-12,62.329994201660156,62.75566059897836,61.53294919932323,62.329994201660156,tata
204,2021-08-12,138.5610809326172,144.07450319063503,135.9494614166437,137.3519964567654,reliance
204,2021-08-12,77695.109375,78180.18354301389,77096.54882139075,77771.90263120366,mrf
205,2021-08-13,131.88693237304688,143.05886043151955,129.61384779529254,143.05886043151955,reliance
205,2021-08-13,78297.15625,78676.03144522614,78080.00090397442,78080.00090397442,mrf
205,2021-08-13,63.472347259521484,64.14994052205832,60.48398043219346,61.417841751865254,tata
206,2021-08-16,78136.78125,78974.0568120249,77674.60917538624,78974.0568120249,mrf
206,2021-08-16,65.98509216308594,66.65617703243942,63.97185743823614,64.50177151219161,tata
206,2021-08-16,127.48587799072266,135.3207370244608,126.22842710599937,132.51566677028288,reliance
207,2021-08-17,78191.0546875,78626.31217958631,77384.87685134455,77791.21755048611,mrf
207,2021-08-17,65.30748748779297,66.62141621096272,64.81015545487841,65.9959435356487,tata
207,2021-08-17,127.87277221679688,130.24257485618028,125.7447864744798,125.79315280575948,reliance
208,2021-08-18,78828.6171875,78973.05370384792,78398.87761306911,78674.68919517049,mrf
208,2021-08-18,65.14678955078125,65.97857715684299,64.65379859850445,65.5854860825446,tata
208,2021-08-18,123.4717025756836,130.19421638572555,121.87570966367848,124.77751227471845,reliance
209,2021-08-20,59.75860595703125,63.38112774948694,59.20479894520147,63.38112774948694,tata
209,2021-08-20,134.16000366210938,143.88104530518294,115.83028689274391,122.84297649585366,reliance
209,2021-08-20,77597.21875,78753.56460342741,77295.22993237448,78753.56460342741,mrf
210,2021-08-23,138.46434020996094,149.8780999494037,136.8683546984814,140.25379103377955,reliance
210,2021-08-23,75679.203125,78477.36510980419,75472.37739515661,78477.36510980419,mrf
210,2021-08-23,59.01151657104492,61.200664561523595,56.89186039766693,60.809747407853415,tata
211,2021-08-24,141.84979248046875,144.122877321828,130.67786312641073,142.47852529753948,reliance
211,2021-08-24,76643.2734375,76884.01390159706,75549.35559815967,75695.87977488928,mrf
211,2021-08-24,61.00955581665039,61.67628624662292,59.797700669888975,59.81941976309275,tata
212,2021-08-25,143.2039794921875,149.05595176569508,139.57672578042659,143.7359796551124,reliance
